id,item_number,name,price,listPrice,product_pic,product_description,deliveryStatus,availability,review_count,review_ratings,categoryPath
518349!item.en-US,518349,"Nouvelle Legende Commercial Grade Apron, Black, 29 in x 32 in, 2-count",10.99,10.99,"https://bfasset.costco-static.com/U447IH35/as/5cnzbkp65ks6wz7q295fw8wq/518349-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Nouvelle Legende Commercial Grade Apron, Black, 29 in x 32 in, 2-count",in stock,in stock,151,4.60260009765625,/home-and-decor.html|/grocery-household.html|/all-costco-grocery.html|/kitchen-utensils-gadgets.html|/kitchen-tools.html|/household.html
1480873!item.en-US,1480873,Bouchard Belgian Probiotic Chocolate 1.1 lb 2-pack,54.99,54.99,"https://bfasset.costco-static.com/U447IH35/as/mrqtkqpjj64jtntmg878hrhm/1480873-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Bouchard Belgian Probiotic Chocolate 1.1 lb 2-pack,in stock,in stock,681,4.741600036621094,/grocery-household.html|/chocolates.html|/candy.html
1099703!item.en-US,1099703,Nellie’s Laundry Starter Pack,54.99,54.99,"https://bfasset.costco-static.com/U447IH35/as/2npn7zgrgsx6jktbnqrx6p33/1099703-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Nellie’s Laundry Starter Pack,in stock,in stock,510,4.623499870300293,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1944144!item.en-US,1944144,"ECOS Foaming Dish Soap Spray, Lemon, 16 fl oz + 96 fl oz Refill",27.99,27.99,"https://bfasset.costco-static.com/U447IH35/as/cck8jkscmpk375gpwg4kwqb/4000365381-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","ECOS Foaming Dish Soap Spray, Lemon, 16 fl oz + 96 fl oz Refill",in stock,in stock,8,3.75,/grocery-household.html|/household-cleaning.html|/dish-detergent.html
1661167!item.en-US,1661167,"Kansas City Steak Co. USDA Choice Filet Mignon Steaks 12 oz. Each (Available in 4, 8, or 12 Packs)",429.99,429.99,"https://bfasset.costco-static.com/U447IH35/as/8xff7xkg69tt4ggncmp82j6/100979549-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kansas City Steak Company USDA Choice Filet Mignon Steaks 12 Oz. Each (Available in 4, 8, or 12 Packs), 12x12oz",in stock,in stock,107,4.850500106811523,/grocery-household.html|/meat.html|/beef.html
1942709!item.en-US,1942709,"Yo Mama's Low Sodium Mild Buffalo Sauce, 3-pack",19.99,19.99,"https://bfasset.costco-static.com/U447IH35/as/wp4s3msw7w9cfkbp8cjbgjmr/1942709-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Yo Mama's Low Sodium Mild Buffalo Sauce, 3-pack",in stock,in stock,9,4.3333001136779785,/grocery-household.html|/pantry.html|/condiments-sauces.html
1700049!item.en-US,1700049,Pulp and Press 5-Day Organic Cold Pressed Juice Cleanse,159.99,159.99,"https://bfasset.costco-static.com/U447IH35/as/pqrvcqn3ksk76mpcw9vn5fhm/1700049-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Pulp and Press 5-Day Organic Cold Pressed Juice Cleanse,in stock,in stock,364,4.1153998374938965,/beverages.html|/grocery-household.html|/juice.html
1689040!item.en-US,1689040,"Quality Halal Cut Beef Oxtail, 5 Total Packs, 11 Lbs. Total",169.99,169.99,"https://bfasset.costco-static.com/U447IH35/as/55n6br9qn9ccrzrnbhhtnh/1689040-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Quality Halal Cut Beef Oxtail, 5 Total Packs, 11 Lbs. Total",in stock,in stock,115,3.4173998832702637,/grocery-household.html|/meat.html
1180361!item.en-US,1180361,"Eurow Nouvelle Legende Placemats, 12-count",13.99,13.99,"https://bfasset.costco-static.com/U447IH35/as/qtkcv4cn7rqr3rq2wntp4bf/1180361-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Eurow Nouvelle Legende Placemats, 12-count",in stock,in stock,89,4.763999938964844,/home-and-decor.html|/grocery-household.html|/kitchen-linens.html|/all-costco-grocery.html|/household.html
320848!item.en-US,320848,"Munchies Snack Mix, Flamin' Hot, 2 oz, 64-count",52.99,52.99,"https://bfasset.costco-static.com/U447IH35/as/vzwp3fgfbhgsqfms54w9f6c/320848-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Munchies Snack Mix, Flamin' Hot, 2 oz, 64-count",in stock,in stock,4,4.75,/grocery-household.html|/chips-pretzels.html|/snacks.html
1460143!item.en-US,1460143,"Pederson Natural Farms Antibiotic Free Uncured No Sugar Bacon, 10 oz, 16-pack",119.99,119.99,"https://bfasset.costco-static.com/U447IH35/as/9cj92grp3v5jqhwf4vrpjmw/1460143-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Pederson Natural Farms Antibiotic Free Uncured No Sugar Bacon, 10 oz, 16-pack",in stock,in stock,159,4.446499824523926,/grocery-household.html|/meat.html|/pork.html
1954330!item.en-US,1954330,"Fresh Wave Odor Removing Air Spray, Lavender, 8 fl oz, 4-count",29.99,29.99,"https://bfasset.costco-static.com/U447IH35/as/jx8h9wjfkbrfxfxb34krmgqx/4000375063-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Fresh Wave Odor Removing Air Spray, Lavender, 8 fl oz, 4-count",in stock,in stock,8,3.625,/grocery-household.html|/cleaning-supplies.html|/household-cleaning.html
1877583!item.en-US,1877583,"A.L. Schutzman Colossal Cashews Jar, 38 oz.",39.99,39.99,"https://bfasset.costco-static.com/U447IH35/as/q54mg5gsctftpmbc36x7r6c9/1877583-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","A.L. Schutzman Colossal Cashews Jar, 38 oz.",in stock,in stock,78,4.025599956512451,/gift-baskets.html|/grocery-household.html|/nuts.html|/holiday-gifts.html|/all-gift-baskets-towers.html|/snacks.html
1798551!item.en-US,1798551,Cipriani  Foods Gift Box Assortment 11.37 lbs,109.99,109.99,"https://bfasset.costco-static.com/U447IH35/as/vvmkgfxpbxsjt5s8qfsmsv3c/1798551-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Cipriani  Foods Gift Box Assortment 11.37 lbs,in stock,in stock,34,4.941199779510498,/gift-baskets.html|/grocery-household.html|/holiday-gifts.html|/all-gift-baskets-towers.html
511998!item.en-US,511998,"Ice Breakers Mints, Cool Mint, 1.5 oz, 8-count",17.99,17.99,"https://bfasset.costco-static.com/U447IH35/as/3xmhhgmkhfn98nrxhpwnckr/511998-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Ice Breakers Mints, Cool Mint, 1.5 oz, 8-count",in stock,in stock,76,4.723700046539307,/grocery-household.html|/candy.html|/gum-mints.html
1138993!item.en-US,1138993,"David’s Cookies Premier Chocolate Cake, 7.2 lbs (Serves 14)",74.99,74.99,"https://bfasset.costco-static.com/U447IH35/as/5w3wrxrq9pfvk3h79hwp7sr/1138993-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","David’s Cookies Premier Chocolate Cake, 7.2 lbs (Serves 14)",in stock,in stock,832,4.501200199127197,/grocery-household.html|/cakes-cookies.html
1796023!item.en-US,1796023,"Yupik Organic Pumpkin Seeds, 2.2 lbs, 4-pack",54.99,54.99,"https://bfasset.costco-static.com/U447IH35/as/6vhrss8rjxkvjphxv7vxng8/1796023-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Yupik Organic Pumpkin Seeds, 2.2 lbs, 4-pack",in stock,in stock,61,4.623000144958496,/grocery-household.html|/nuts.html|/snacks.html
1652640!item.en-US,1652640,"Ice Breakers Ice Cubes Sugar Free Gum, Arctic Grape, 40 pieces, 4 ct, 160 pieces",15.99,15.99,"https://bfasset.costco-static.com/U447IH35/as/gnb9qfmm2z7cr54rt5gxkqrr/1652640-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Ice Breakers Ice Cubes Sugar Free Gum, Arctic Grape, 40 pieces, 4 ct, 160 pieces",in stock,in stock,18,4.7221999168396,/grocery-household.html|/candy.html|/gum-mints.html
1835611!item.en-US,1835611,"Ice Breakers Mints, Spearmint, 1.5 oz, 8-count",19.99,19.99,"https://bfasset.costco-static.com/U447IH35/as/c9f5fjt8hxph3p47j5ht67wb/1835611-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Ice Breakers Mints, Spearmint, 1.5 oz, 8-count",in stock,in stock,11,4.90910005569458,/grocery-household.html|/candy.html|/gum-mints.html
1693837!item.en-US,1693837,"Rastelli’s Variety Protein Locker Pack - 38 Total Packs, 21 Lbs. Total",269.99,329.99,"https://bfasset.costco-static.com/U447IH35/as/gr3tmmswqxs333pz33649c/1693837-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Rastelli’s Variety Protein Locker Pack - 38 Total Packs, 21 Lbs. Total",in stock,in stock,77,3.857100009918213,/grocery-household.html|/meat.html
653336!item.en-US,653336,"Trident White Sugar Free Gum, Wintergreen, 16 Pieces, 9-count",10.99,10.99,"https://bfasset.costco-static.com/U447IH35/as/p8n7cm858q8fqtrj2z6gvj7t/653336-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Trident White Sugar Free Gum, Wintergreen, 16 Pieces, 9-count",in stock,in stock,25,3.9600000381469727,/grocery-household.html|/candy.html|/gum-mints.html
603382!item.en-US,603382,"Plaza Osetra Farmed Bulgarian Sturgeon Caviar, 2 oz, 3-pack",199.99,249.99,"https://bfasset.costco-static.com/U447IH35/as/k7qs4fthjjv6692w5kfsxbpq/603382-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Plaza Osetra Farmed Bulgarian Sturgeon Caviar, 2 oz, 3-pack",in stock,in stock,2754,4.581699848175049,/grocery-household.html|/deli.html|/caviar.html
1614542!item.en-US,1614542,"The Unscented Company HE Liquid Laundry Detergent Bottle & Refill Box, 478 Loads, 403.82 fl oz",57.99,57.99,"https://bfasset.costco-static.com/U447IH35/as/v9h86tqxxhr4jkc98n6q5m5/1614542-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","The Unscented Company HE Liquid Laundry Detergent Bottle & Refill Box, 478 Loads, 403.82 fl oz",in stock,in stock,44,4.25,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1945674!item.en-US,1945674,"Hubba Bubba Bubble Gum Tape, Variety Pack, 2 oz, 12-count",14.49,14.49,"https://bfasset.costco-static.com/U447IH35/as/j7wwfxk95x29g8xnw9kkspz/4000366404-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Hubba Bubba Bubble Gum Tape, Variety Pack, 2 oz, 12-count",in stock,in stock,4,4.5,/grocery-household.html|/candy.html|/gum-mints.html
1848601!item.en-US,1848601,Almond Cow Complete Plant-Based Milk System,249.99,249.99,"https://bfasset.costco-static.com/U447IH35/as/3n546fffx46jpnxhpz4bnxz/1848601-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Almond Cow Complete Plant-Based Milk System,in stock,in stock,180,4.650000095367432,/beverages.html|/home-and-decor.html|/grocery-household.html|/milk.html|/appliances.html|/beverage-drink-makers.html|/small-kitchen-appliances.html|/specialty-kitchen-appliances.html
1161738!item.en-US,1161738,"Rastelli’s Jumbo Lump Crab Cakes (20/4 Oz. Per Crab Cake), 20 Total Count, 5 Lbs. Total",199.99,199.99,"https://bfasset.costco-static.com/U447IH35/as/58bw5hvt6gtp7jvvj6ps6j4/1161738-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Rastelli’s Jumbo Lump Crab Cakes (20/4 Oz. Per Crab Cake), 20 Total Count, 5 Lbs. Total",in stock,in stock,1332,3.9293999671936035,/grocery-household.html|/meat.html|/seafood.html
1368553!item.en-US,1368553,"Covap Jamon Iberico Bellota Ham Leg with Stand and Knife, 15.4 lbs. ",649.99,649.99,"https://bfasset.costco-static.com/U447IH35/as/jpjxhz8q7mss7pnv3mfmkcg4/1368553-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Covap Jamon Iberico Bellota Leg with Stand and Knife, 15.4 lbs. ",in stock,in stock,623,4.529699802398682,/prosciutto-smoked-cured-meats.html|/grocery-household.html|/meat.html|/pork.html|/deli.html
1892304!item.en-US,1892304,ReadyWise Fruit and Vegetable Bucket (104 Total Servings),99.99,99.99,"https://bfasset.costco-static.com/U447IH35/as/pc5cscbtpxfjkp945z28zqk/1892304-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",ReadyWise Fruit and Vegetable Bucket (104 Total Servings),in stock,in stock,18,4.2778000831604,/grocery-household.html|/emergency-kits-supplies.html
4106!item.en-US,4106,"Hoody's Roasted In-Shell Peanuts, Salted, 5 lbs",10.49,10.49,"https://bfasset.costco-static.com/U447IH35/as/2ssnsh6cqpxh9wv756vbp/4106-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Hoody's Roasted In-Shell Peanuts, Salted, 5 lbs",in stock,in stock,973,4.38640022277832,/grocery-household.html|/nuts.html|/snacks.html
1262070!item.en-US,1262070,Tramontina ProLine 6 in Chef's Cleaver,22.99,22.99,"https://bfasset.costco-static.com/U447IH35/as/5r3nw428bzg7rz9t54rzxn3h/1262070-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Tramontina ProLine 6 in Chef's Cleaver,in stock,in stock,109,4.3119001388549805,/home-and-decor.html|/grocery-household.html|/all-costco-grocery.html|/kitchen-dining-cutlery.html|/kitchen-knife-sets.html|/household.html
1798672!item.en-US,1798672,"Ice Breakers Ice Cubes Sugar Free Gum, Wintergreen, 40 pieces, 4-count",15.99,15.99,"https://bfasset.costco-static.com/U447IH35/as/wx8frgrx78mfc7b7cbmr6/1798672-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Ice Breakers Ice Cubes Sugar Free Gum, Wintergreen, 40 pieces, 4-count",in stock,in stock,22,4.36359977722168,/grocery-household.html|/candy.html|/gum-mints.html
1838973!item.en-US,1838973,"Grass Fed New Zealand Lamb Premium Selection Box, 9.63 lbs",169.99,169.99,"https://bfasset.costco-static.com/U447IH35/as/q5jwsp6x64q4z6gbwrzcj38/1838973-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Grass Fed New Zealand Lamb Premium Selection Box, 9.63 lbs",in stock,in stock,77,4.480500221252441,/grocery-household.html|/meat.html|/lamb.html
218844!item.en-US,218844,"5 Gum Sugar Free Gum, Spearmint Rain Chewing Gum, 15 Sticks, 10-count",16.69,16.69,"https://bfasset.costco-static.com/U447IH35/as/537g6qfb7qhh97fsvtgq5j9/218844-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","5 Gum Sugar Free Gum, Spearmint Rain Chewing Gum, 15 Sticks, 10-count",in stock,in stock,4,4.75,/grocery-household.html|/candy.html|/gum-mints.html
1734766!item.en-US,1734766,"Marathon Interfold Dispenser Napkins, 2-ply, 250-count, 12-packs",34.99,34.99,"https://bfasset.costco-static.com/U447IH35/as/wh7v9gcxfhfrcpks93wcf3j/1734766-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Marathon Interfold Dispenser Napkins, 2-ply, 250-count, 12-packs",in stock,in stock,6,5.0,/grocery-household.html|/paper-towels-napkins.html|/paper-products-food-storage.html
1874181!item.en-US,1874181,"G.O.A.T. FOODS Pretzels.com Assortment, 4-Pack, 48 oz. Total",39.99,39.99,"https://bfasset.costco-static.com/U447IH35/as/nfgxc4jqscrfg5vg9g7qcsct/1874181-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","G.O.A.T. FOODS Pretzels.com Assortment, 4-Pack, 48 oz. Total",in stock,in stock,26,4.269199848175049,/gift-baskets.html|/grocery-household.html|/chips-pretzels.html|/holiday-gifts.html|/all-gift-baskets-towers.html|/snacks.html
1894770!item.en-US,1894770,"Copper Moon Stargazer Blend, Ground Coffee, 12 oz. Bags, 6-pack",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/gm7fsj96qwn7ghms4stq3nbt/1894770-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Copper Moon Stargazer Blend, Ground Coffee, 12 oz. Bags, 6-pack",in stock,in stock,172,4.453499794006348,/grocery-household.html|/coffee-sweeteners.html|/ground-coffee.html
1885962!item.en-US,1885962,Ready Project Portable Deluxe Emergency Water Purification Kit,179.99,179.99,"https://bfasset.costco-static.com/U447IH35/as/3g54mgkfqh2mspxgtwmvbsq5/1885962-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Ready Project Portable Deluxe Emergency Water Purification Kit,in stock,in stock,8,4.625,/grocery-household.html|/emergency-kits-supplies.html
1945056!item.en-US,1945056,"Corn Nuts Crunchy Corn Kernels, Variety Pack, 4 oz, 16-count",17.99,17.99,"https://bfasset.costco-static.com/U447IH35/as/fvhkp93rp5jcmx2mh7cf67xz/1945056__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Corn Nuts Crunchy Corn Kernels, Variety Pack, 4 oz, 16-count",in stock,in stock,1,4.0,/grocery-household.html|/nuts.html|/snacks.html|/trail-snack-mix.html
1740744!item.en-US,1740744,"Key West Pink 16/20 Gulf Shrimp Headless Shell-On (3/2Lb Per Bag), Total 3 Packs, 6 Lbs. Total",139.99,139.99,"https://bfasset.costco-static.com/U447IH35/as/r4j9vnqg36s3sght5szg9/1740744-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Key West Pink 16/20 Gulf Shrimp Headless Shell-On (3/2Lb Per Bag), Total 3 Packs, 6 Lbs. Total",in stock,in stock,97,4.587600231170654,/grocery-household.html|/meat.html|/seafood.html
762502!item.en-US,762502,"Java Jacket Paper Hot Cup Sleeve, Kraft, 500-count",21.99,21.99,"https://bfasset.costco-static.com/U447IH35/as/54tgv4kwggjqqvt8n8kjkr/762502-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Java Jacket Paper Hot Cup Sleeve, Kraft, 500-count",in stock,in stock,56,4.446400165557861,/grocery-household.html|/cups-lids.html|/paper-products-food-storage.html
859580!item.en-US,859580,"Plaza Osetra Farmed Bulgarian Sturgeon Caviar, 2 oz Gift Set",109.99,109.99,"https://bfasset.costco-static.com/U447IH35/as/8mhpjw2q7sg4bv6stgcngcf/859580-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Plaza Osetra Farmed Bulgarian Sturgeon Caviar, 2 oz Gift Set",in stock,in stock,1139,4.4679999351501465,/grocery-household.html|/deli.html|/caviar.html
1786937!item.en-US,1786937,"Ready Sports Drink Light, Mango Lemonade, 16.9 fl oz, 12-count",22.99,22.99,"https://bfasset.costco-static.com/U447IH35/as/hvq8zx72rktgsg89588jr6/1786937-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Ready Sports Drink Light, Mango Lemonade, 16.9 fl oz, 12-count",in stock,in stock,43,3.6278998851776123,/energy-drinks.html|/beverages.html|/grocery-household.html
776654!item.en-US,776654,"Dentyne Ice Sugar Free Gum, Peppermint, 12-count",12.49,12.49,"https://bfasset.costco-static.com/U447IH35/as/3wc8b3hnwxk48cnfpk84x8/776654-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Dentyne Ice Sugar Free Gum, Peppermint, 12-count",in stock,in stock,145,4.758600234985352,/grocery-household.html|/candy.html|/gum-mints.html
1628923!item.en-US,1628923,ReadyWise 94 Serving Emergency Protein Bucket (94Total Servings),179.99,179.99,"https://bfasset.costco-static.com/U447IH35/as/n64486ss3g558b82xqx9h3b/1628923-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",ReadyWise 94 Serving Emergency Protein Bucket (94Total Servings),in stock,in stock,237,4.219399929046631,/grocery-household.html|/emergency-kits-supplies.html
1656745!item.en-US,1656745,Best of Hawaii Gift Set,114.99,114.99,"https://bfasset.costco-static.com/U447IH35/as/gng6nzvrr8g4jr5fs4kmw6q3/1656745-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Best of Hawaii Gift Set,in stock,in stock,64,4.671899795532227,/gift-baskets.html|/grocery-household.html|/holiday-gifts.html|/all-gift-baskets-towers.html
4174!item.en-US,4174,"Hubba Bubba Max Chewing Gum, Original Bubble Gum, 5-pieces, 18-count",13.49,13.49,"https://bfasset.costco-static.com/U447IH35/as/4pb5kp375j7hwwnmxx6mv73m/4174-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Hubba Bubba Max Chewing Gum, Original Bubble Gum, 5 pc, 18 count",in stock,in stock,80,4.762499809265137,/grocery-household.html|/candy.html|/gum-mints.html
1440928!item.en-US,1440928,David's Cookies 90-piece Gourmet Chocolate Chunk Frozen Cookie Dough,64.99,64.99,"https://bfasset.costco-static.com/U447IH35/as/qknckmp3bpjk6mfvkc899zcp/1440928-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",David's Cookies 90 Piece Gourmet Chocolate Chunk Frozen Cookie Dough,in stock,in stock,367,4.593999862670898,/grocery-household.html|/cakes-cookies.html
1516328!item.en-US,1516328,Ferrara's Bakery 24 Large Cannoli's (12 Plain Filled and 12 Hand Dipped Belgian Chocolate),129.99,129.99,"https://bfasset.costco-static.com/U447IH35/as/fxkv9mhr4252bckv4t8f9/1516328-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Ferrara's Bakery 12 Large Plain Filled Cannoli and 12 Large Hand Dipped Belgian Chocolate Cannoli,in stock,in stock,210,4.1666998863220215,/grocery-household.html|/cakes-cookies.html
1136112!item.en-US,1136112,"Pringles Potato Chips, Sour Cream & Onion, 5.57 oz, 14-count",36.99,36.99,"https://bfasset.costco-static.com/U447IH35/as/5x76tnp4t79s57k3b5v2k7h/1136112-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Pringles Potato Chips, Sour Cream & Onion, 5.57 oz, 14 count",in stock,in stock,24,4.0833001136779785,/grocery-household.html|/chips-pretzels.html|/snacks.html
1475084!item.en-US,1475084,Yupik Organic Hulled Hemp Hearts 2.2 lb 3-pack,56.99,56.99,"https://bfasset.costco-static.com/U447IH35/as/jsrxvcjq4sfcrkg4vq8329mq/1475084-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Yupik Organic Hulled Hemp Hearts 2.2 lb 3-pack,in stock,in stock,212,4.7027997970581055,/grocery-household.html|/pantry.html|/health-beauty.html|/diet-nutrition.html|/spices-seasonings.html|/healthy-snacks.html
1161786!item.en-US,1161786,"Rastelli’s USDA Choice Black Angus Filet Mignon (16/5 Oz. Per Filet Mignon), 16 Total count, 5 Lbs. Total",189.99,239.99,"https://bfasset.costco-static.com/U447IH35/as/tcx58q4p4c68hb9557r3f9n/1161786-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Rastelli’s USDA Choice Black Angus Filet Mignon (16/5 Oz. Per Filet Mignon), 16 Total count, 5 Lbs. Total",in stock,in stock,996,4.214900016784668,/grocery-household.html|/meat.html|/beef.html
4601101!item.en-US,4601101,"PUR Sugar Free Gum, Spearmint,  9-Pieces, 12-Count",15.99,15.99,"https://bfasset.costco-static.com/U447IH35/as/7c38wfk8tnfnnvqbczm4kx/4000370896-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","PUR Sugar Free Gum, Spearmint,  9-Pieces, 12-Count",in stock,in stock,6,4.6666998863220215,/grocery-household.html|/candy.html|/gum-mints.html
1847814!item.en-US,1847814,"Damn Man Bar Cart Snacks, Variety, 24 oz. total",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/bt6xnkfn6cvncfn7zxbcw2p/1847814-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Damn Man Bar Cart Snacks, Variety, 24 oz. total",in stock,in stock,79,4.088600158691406,/gift-baskets.html|/seasonal.html|/grocery-household.html|/holiday-gifts.html|/all-gift-baskets-towers.html|/seasonal-holiday-christmas.html|/holiday-gift-baskets.html
1737887!item.en-US,1737887,"Damn, Man Executive Deluxe Box Snack Collection",79.99,79.99,"https://bfasset.costco-static.com/U447IH35/as/svfk6bbhgpfp7gcmr9vm3zsm/1737887-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Damn, Man Executive Deluxe Box Snack Collection",in stock,in stock,72,4.3471999168396,/grocery-household.html|/snacks.html|/jerky.html
1803187!item.en-US,1803187,"Silver Fern Farms 100% New Zealand Grass-Fed Venison Meat Box - 9 Total Packs, 7.87 Lbs. Total",144.99,144.99,"https://bfasset.costco-static.com/U447IH35/as/hrb6nggfc9cx5f7jsq7cf4f/1803187-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Silver Fern Farms 100% New Zealand Grass-Fed Venison Meat Box - 9 Total Packs, 7.87 Lbs. Total",in stock,in stock,53,4.226399898529053,/grocery-household.html|/meat.html
